,city,stars
13616,Phoenix,3.5
13617,Phoenix,3.0
13618,Phoenix,4.0
13619,Phoenix,5.0
13620,Phoenix,1.0
13621,Phoenix,3.5
13622,Phoenix,2.5
13623,Phoenix,4.0
13624,Phoenix,3.5
13625,Phoenix,5.0
13626,Phoenix,1.5
13627,Phoenix,2.0
13628,Phoenix,2.0
13629,Phoenix,3.5
13630,Phoenix,3.0
13631,Phoenix,3.0
13632,Phoenix,3.0
13633,Phoenix,3.5
13634,Phoenix,3.5
13635,Phoenix,3.5
13636,Phoenix,4.0
13637,Phoenix,2.5
13638,Phoenix,4.0
13639,Phoenix,2.5
13640,Phoenix,1.0
13641,Phoenix,3.5
13642,Phoenix,4.0
13643,Phoenix,3.5
13644,Phoenix,3.5
13645,Phoenix,4.0
13646,Phoenix,4.5
13647,Phoenix,4.5
13648,Phoenix,4.0
13649,Phoenix,3.5
13650,Phoenix,5.0
13651,Phoenix,1.5
13652,Phoenix,2.5
13653,Phoenix,5.0
13654,Phoenix,3.0
13655,Phoenix,3.5
13656,Phoenix,2.5
13657,Phoenix,5.0
13658,Phoenix,3.0
13659,Phoenix,4.5
13660,Phoenix,4.5
13661,Phoenix,4.5
13662,Phoenix,4.5
13663,Phoenix,3.0
13664,Phoenix,4.5
13665,Phoenix,2.5
13666,Phoenix,3.0
13667,Phoenix,4.5
13668,Phoenix,4.5
13669,Phoenix,3.5
13670,Phoenix,1.5
13671,Phoenix,2.0
13672,Phoenix,3.5
13673,Phoenix,2.5
13674,Phoenix,2.5
13675,Phoenix,5.0
13676,Phoenix,3.5
13677,Phoenix,4.0
13678,Phoenix,3.0
13679,Phoenix,3.0
13680,Phoenix,5.0
13681,Phoenix,4.0
13682,Phoenix,2.0
13683,Phoenix,3.5
13684,Phoenix,4.0
13685,Phoenix,4.0
13686,Phoenix,5.0
13687,Phoenix,3.0
13688,Phoenix,5.0
13689,Phoenix,2.0
13690,Phoenix,3.5
13691,Phoenix,2.5
13692,Phoenix,3.0
13693,Phoenix,4.0
13694,Phoenix,2.0
13695,Phoenix,3.5
13696,Phoenix,4.5
13697,Phoenix,3.0
13698,Phoenix,2.5
13699,Phoenix,5.0
13700,Phoenix,2.0
13701,Phoenix,4.5
13702,Scottsdale,3.5
13703,Phoenix,4.0
13704,Phoenix,4.5
13705,Phoenix,4.0
13706,Phoenix,4.0
13707,Phoenix,4.5
13708,Phoenix,3.5
13709,Phoenix,5.0
13710,Phoenix,2.5
13711,Phoenix,2.5
13712,Phoenix,1.5
13713,Phoenix,4.0
13714,Phoenix,3.0
13715,Phoenix,3.5
13716,Phoenix,4.0
13717,Phoenix,3.0
13718,Phoenix,3.5
13719,Phoenix,1.5
13720,Phoenix,4.5
13721,Phoenix,4.5
13722,Phoenix,4.0
13723,Phoenix,2.5
13724,Phoenix,4.0
13725,Phoenix,2.5
13726,Phoenix,3.5
13727,Phoenix,2.5
13728,Phoenix,3.0
13729,Phoenix,3.5
13730,Phoenix,2.5
13731,Phoenix,2.0
13732,Chandler,4.0
13733,Phoenix,4.5
13734,Phoenix,3.5
13735,Phoenix,2.0
13736,Phoenix,2.0
13737,Phoenix,2.5
13738,Phoenix,4.5
13739,Phoenix,3.0
13740,Phoenix,2.5
13741,Phoenix,1.5
13742,Phoenix,3.5
13743,New River,3.5
13744,Phoenix,3.5
13745,New River,5.0
13746,Phoenix,4.5
13747,New River,3.0
13748,Mesa,2.0
13749,Mesa,5.0
13750,Mesa,4.5
13751,Scottsdale,5.0
13752,Mesa,4.5
13753,Mesa,4.5
13754,Mesa,5.0
13755,Mesa,3.0
13756,Mesa,3.5
13757,Mesa,2.0
13758,Mesa,2.0
13759,Mesa,4.5
13760,Mesa,4.0
13761,Mesa,1.5
13762,Mesa,3.0
13763,Mesa,3.0
13764,Mesa,2.0
13765,Chandler,2.5
13766,Chandler,4.5
13767,Mesa,2.5
13768,Mesa,4.5
13769,Mesa,5.0
13770,Mesa,3.0
13771,Phoenix,3.5
13772,Avondale,4.5
13773,Gilbert,5.0
13774,Mesa,4.5
13775,Mesa,4.5
13776,Mesa,4.5
13777,Mesa,4.5
13778,Mesa,3.5
13779,Mesa,3.5
13780,Mesa,4.0
13781,Mesa,4.0
13782,Mesa,1.5
13783,Mesa,4.5
13784,Tempe,5.0
13785,Mesa,3.5
13786,Mesa,2.5
13787,Mesa,5.0
13788,Mesa,3.5
13789,Gold Canyon,3.0
13790,Mesa,2.5
13791,Mesa,2.0
13792,Mesa,2.5
13793,Mesa,5.0
13794,Mesa,4.5
13795,Mesa,3.0
13796,Mesa,2.5
13797,Mesa,2.0
13798,Mesa,4.5
13799,Mesa,3.5
13800,Mesa,3.0
13801,Mesa,4.5
13802,Mesa,3.0
13803,Mesa,3.5
13804,Mesa,2.0
13805,Apache Junction,4.5
13806,Mesa,5.0
13807,Mesa,4.0
13808,Mesa,4.0
13809,Mesa,2.0
13810,Chandler,2.0
13811,Mesa,5.0
13812,Mesa,4.5
13813,Mesa,2.0
13814,Mesa,3.5
13815,Mesa,5.0
13816,Mesa,2.5
13817,Mesa,4.5
13818,Mesa,4.0
13819,Mesa,4.0
13820,Mesa,1.5
13821,Mesa,2.0
13822,Mesa,2.5
13823,Mesa,5.0
13824,Mesa,1.0
13825,Mesa,5.0
13826,Mesa,4.5
13827,Mesa,4.0
13828,Mesa,4.0
13829,Mesa,2.5
13830,Mesa,3.5
13831,Mesa,4.5
13832,Mesa,4.5
13833,Mesa,4.5
13834,Mesa,3.0
13835,Mesa,4.5
13836,Mesa,1.5
13837,Mesa,3.5
13838,Mesa,4.0
13839,Mesa,5.0
13840,Mesa,4.0
13841,Mesa,5.0
13842,Mesa,3.5
13843,Mesa,4.5
13844,Mesa,3.5
13845,Mesa,4.0
13846,Mesa,3.5
13847,Mesa,4.5
13848,Mesa,4.0
13849,Mesa,4.5
13850,Mesa,1.5
13851,Mesa,2.0
13852,Mesa,3.0
13853,Mesa,2.0
13854,Scottsdale,4.0
13855,Mesa,5.0
13856,Mesa,4.5
13857,Mesa,4.0
13858,Mesa,2.5
13859,Mesa,3.0
13860,Mesa,3.5
13861,Mesa,3.5
13862,Mesa,4.0
13863,Mesa,3.0
13864,Mesa,3.5
13865,Mesa,1.0
13866,Gilbert,3.0
13867,Mesa,5.0
13868,Mesa,5.0
13869,Mesa,4.0
13870,Mesa,4.0
13871,Mesa,4.0
13872,Mesa,4.5
13873,Mesa,4.0
13874,Mesa,5.0
13875,Mesa,4.5
13876,Mesa,5.0
13877,Mesa,4.5
13878,Mesa,4.0
13879,Mesa,3.5
13880,Mesa,3.0
13881,Mesa,5.0
13882,Mesa,5.0
13883,Mesa,3.0
13884,Mesa,5.0
13885,Mesa,4.0
13886,Mesa,4.5
13887,Mesa,4.5
13888,Mesa,2.5
13889,Mesa,5.0
13890,Mesa,3.5
13891,Mesa,4.0
13892,Mesa,4.5
13893,Mesa,2.0
13894,Mesa,2.5
13895,Mesa,4.0
13896,Mesa,4.5
13897,Mesa,2.0
13898,Phoenix,3.5
13899,Mesa,4.0
13900,Mesa,4.0
13901,Mesa,5.0
13902,Mesa,4.0
13903,Mesa,3.0
13904,Mesa,3.5
13905,Mesa,3.5
13906,Mesa,1.5
13907,Mesa,3.0
13908,Mesa,3.5
13909,Mesa,5.0
13910,Mesa,4.0
13911,Mesa,5.0
13912,Mesa,2.5
13913,Mesa,4.0
13914,Mesa,3.5
13915,Mesa,4.5
13916,Gilbert,5.0
13917,Mesa,4.5
13918,Mesa,1.5
13919,Mesa,4.0
13920,Mesa,2.0
13921,Mesa,2.0
13922,Mesa,2.5
13923,Mesa,2.5
13924,Mesa,5.0
13925,Mesa,4.0
13926,Mesa,3.5
13927,Mesa,3.0
13928,Gilbert,2.5
13929,Mesa,2.5
13930,Mesa,3.0
13931,Mesa,4.0
13932,Mesa,5.0
13933,Mesa,4.5
13934,Mesa,5.0
13935,Mesa,4.5
13936,Gilbert,3.5
13937,Mesa,2.5
13938,Mesa,4.5
13939,Mesa,4.5
13940,Mesa,4.0
13941,Mesa,5.0
13942,Mesa,4.0
13943,Mesa,5.0
13944,Mesa,4.0
13945,Mesa,3.0
13946,Mesa,4.0
13947,Mesa,3.0
13948,Mesa,3.5
13949,Mesa,3.5
13950,Gilbert,4.0
13951,Mesa,2.5
13952,Mesa,4.5
13953,Scotesdale,5.0
13954,Mesa,4.0
13955,Mesa,4.0
13956,Mesa,3.0
13957,Mesa,4.5
13958,Gilbert,3.5
13959,Mesa,3.0
13960,Mesa,4.0
13961,Mesa,2.0
13962,Mesa,3.0
13963,Mesa,4.5
13964,Mesa,3.5
13965,Mesa,4.0
13966,Mesa,3.0
13967,Mesa,3.5
13968,Mesa,4.0
13969,Mesa,2.0
13970,Mesa,2.0
13971,Mesa,4.0
13972,Mesa,5.0
13973,Mesa,5.0
13974,Mesa,2.5
13975,Mesa,3.0
13976,Mesa,3.5
13977,Mesa,4.5
13978,Mesa,3.5
13979,Mesa,4.5
13980,Mesa,2.0
13981,Mesa,4.0
13982,Mesa,2.5
13983,Mesa,4.0
13984,Mesa,3.5
13985,Mesa,3.0
13986,Mesa,2.5
13987,Mesa,4.0
13988,Mesa,4.5
13989,Mesa,2.0
13990,Mesa,5.0
13991,Mesa,4.0
13992,Mesa,3.5
13993,Mesa,4.0
13994,Mesa,3.0
13995,Mesa,4.5
13996,Mesa,4.5
13997,Mesa,4.0
13998,Mesa,2.5
13999,Mesa,1.0
14000,Mesa,5.0
14001,Mesa,4.0
14002,Mesa,3.5
14003,Mesa,4.5
14004,Mesa,4.5
14005,Mesa,3.0
14006,Mesa,2.5
14007,Mesa,3.5
14008,Mesa,3.5
14009,Mesa,2.5
14010,Mesa,5.0
14011,Mesa,3.5
14012,Mesa,3.5
14013,Mesa,4.5
14014,Mesa,4.0
14015,Mesa,3.5
14016,Mesa,3.0
14017,Mesa,4.0
14018,Mesa,3.0
14019,Mesa,5.0
14020,Mesa,2.0
14021,Mesa,3.0
14022,Mesa,4.5
14023,Mesa,2.0
14024,Mesa,3.5
14025,Mesa,4.0
14026,Mesa,2.5
14027,Mesa,1.5
14028,Mesa,4.5
14029,Gilbert,2.5
14030,Mesa,5.0
14031,Mesa,3.5
14032,Mesa,3.5
14033,Mesa,3.5
14034,Mesa,2.5
14035,Mesa,3.0
14036,Mesa,4.0
14037,Mesa,2.5
14038,Mesa,2.5
14039,Mesa,5.0
14040,Mesa,4.0
14041,Mesa,4.0
14042,Mesa,4.0
14043,Mesa,3.0
14044,Mesa,2.5
14045,Mesa,1.5
14046,Mesa,2.0
14047,Mesa,4.0
14048,Mesa,5.0
14049,Mesa,4.5
14050,Mesa,4.5
14051,Mesa,4.0
14052,Mesa,4.0
14053,Mesa,4.5
14054,Mesa,4.0
14055,Mesa,5.0
14056,Mesa,2.5
14057,Mesa,3.5
14058,Mesa,3.0
14059,Mesa,4.0
14060,Mesa,3.5
14061,Mesa,3.0
14062,Mesa,3.5
14063,Mesa,4.5
14064,Phoenix,4.0
14065,Mesa,3.5
14066,Mesa,4.0
14067,Mesa,3.0
14068,Mesa,5.0
14069,Mesa,4.0
14070,Mesa,2.0
14071,Mesa,4.0
14072,Mesa,3.0
14073,Mesa,3.5
14074,Mesa,2.5
14075,Mesa,3.5
14076,Mesa,4.0
14077,Mesa,3.5
14078,Mesa,4.0
14079,Mesa,2.0
14080,Mesa,5.0
14081,Mesa,1.0
14082,Mesa,5.0
14083,Mesa,2.0
14084,Mesa,3.5
14085,Mesa,4.0
14086,Mesa,3.5
14087,Mesa,3.5
14088,Mesa,3.0
14089,Mesa,5.0
14090,Mesa,2.5
14091,Mesa,3.0
14092,Mesa,4.0
14093,Mesa,3.5
14094,Mesa,3.0
14095,Mesa,3.0
14096,Mesa,5.0
14097,Mesa,2.0
14098,Mesa,5.0
14099,Mesa,4.5
14100,Mesa,3.5
14101,Mesa,3.0
14102,Mesa,4.0
14103,Mesa,4.0
14104,Mesa,2.5
14105,Mesa,5.0
14106,Mesa,5.0
14107,Mesa,3.5
14108,Mesa,2.0
14109,Mesa,1.0
14110,Mesa,3.5
14111,Mesa,2.5
14112,Mesa,3.5
14113,Mesa,4.5
14114,Mesa,5.0
14115,Mesa,4.0
14116,Mesa,3.5
14117,Mesa,4.0
14118,Mesa,5.0
14119,Mesa,3.5
14120,Mesa,1.5
14121,Mesa,3.5
14122,Mesa,4.0
14123,Mesa,4.0
14124,Mesa,2.5
14125,Mesa,4.5
14126,Mesa,5.0
14127,Mesa,3.5
14128,Mesa,4.5
14129,Mesa,4.0
14130,Mesa,3.5
14131,Mesa,2.5
14132,Mesa,1.5
14133,Mesa,3.0
14134,Mesa,2.5
14135,Mesa,5.0
14136,Mesa,2.5
14137,Mesa AZ,4.5
14138,Mesa,4.0
14139,Mesa,4.5
14140,Mesa,3.0
14141,Mesa,3.0
14142,Mesa,3.0
14143,Mesa,1.0
14144,Mesa,2.0
14145,Mesa,1.0
14146,Mesa,4.5
14147,Mesa,3.0
14148,Mesa,5.0
14149,Mesa,3.5
14150,Mesa,3.5
14151,Mesa,4.0
14152,Mesa,2.0
14153,Phoenix,1.5
14154,Mesa,3.5
14155,Mesa,3.0
14156,Mesa,2.5
14157,Mesa,3.5
14158,Mesa,2.5
14159,Mesa,5.0
14160,Mesa,2.5
14161,Mesa,4.5
14162,Mesa,3.0
14163,Mesa,5.0
14164,Mesa,3.5
14165,Mesa,4.0
14166,Mesa,3.5
14167,Mesa,3.0
14168,Mesa,5.0
14169,Mesa,4.0
14170,Mesa,3.5
14171,Mesa,2.0
14172,Mesa,4.5
14173,Mesa,4.5
14174,Mesa,4.5
14175,Mesa,4.5
14176,Mesa,2.5
14177,Mesa,2.0
14178,Chandler,1.5
14179,Mesa,3.5
14180,Apache Junction,3.5
14181,Apache Junction,2.0
14182,Apache Junction,4.0
14183,Apache Junction,3.0
14184,Avondale,4.5
14185,Gilbert,3.0
14186,Apache Junction,3.0
14187,Apache Junction,4.5
14188,Apache Junction,5.0
14189,Apache Junction,3.0
14190,Apache Junction,5.0
14191,Apache Junction,4.5
14192,Apache Junction,5.0
14193,Apache Junction,4.5
14194,Apache Junction,3.0
14195,Apache Junction,3.5
14196,Apache Junction,4.0
14197,Apache Junction,2.5
14198,Apache Junction,3.5
14199,Gold Canyon,4.0
14200,Chandler,3.0
14201,Chandler,4.0
14202,Chandler,1.5
14203,Chandler,3.0
14204,Chandler,3.5
14205,Chandler,3.0
14206,Tempe,5.0
14207,Chandler,1.5
14208,Chandler,3.5
14209,Chandler,3.5
14210,Chandler,3.0
14211,Chandler,3.5
14212,Chandler,3.0
14213,Chandler,4.5
14214,Chandler,3.5
14215,Chandler,2.5
14216,Chandler,4.5
14217,Chandler,4.5
14218,Chandler,4.0
14219,Chandler,4.0
14220,Chandler,4.0
14221,Chandler,4.5
14222,Chandler,4.0
14223,Chandler,3.5
14224,Chandler,2.0
14225,Chandler,3.0
14226,Chandler,2.0
14227,Chandler,4.5
14228,Chandler,5.0
14229,Gilbert,4.0
14230,Chandler,1.0
14231,Chandler,2.5
14232,Gilbert,4.5
14233,Chandler,3.5
14234,Chandler,3.5
14235,Chandler,4.5
14236,Chandler,2.0
14237,Chandler,4.0
14238,Chandler,4.0
14239,Chandler,4.0
14240,Chandler,2.5
14241,Chandler,3.0
14242,Chandler,2.5
14243,Chandler,5.0
14244,Chandler,3.5
14245,Chandler,4.0
14246,Chandler,2.5
14247,Chandler,4.0
14248,Chandler,4.5
14249,Chandler,4.0
14250,Chandler,3.0
14251,Chandler,2.5
14252,Chandler,3.0
14253,Chandler,3.5
14254,Chandler,4.5
14255,Chandler,4.0
14256,Chandler,4.5
14257,Chandler,2.5
14258,Chandler,4.0
14259,Chandler,2.0
14260,Chandler,5.0
14261,Chandler,4.0
14262,Chandler,4.0
14263,Chandler,2.5
14264,Chandler,3.0
14265,Chandler,5.0
14266,Chandler,4.0
14267,Chandler,4.5
14268,Chandler,5.0
14269,Chandler,4.0
14270,Chandler,3.5
14271,Chandler,2.5
14272,Chandler,4.5
14273,Chandler,3.5
14274,Chandler,2.0
14275,Chandler,5.0
14276,Chandler,5.0
14277,Chandler,3.5
14278,Chandler,3.0
14279,Chandler,2.0
14280,Chandler,4.0
14281,Chandler,3.5
14282,Chandler,4.0
14283,Chandler,2.5
14284,Chandler,3.0
14285,Chandler,3.5
14286,Chandler,4.0
14287,Chandler,3.0
14288,Chandler,3.5
14289,Chandler,3.5
14290,Chandler,3.5
14291,Chandler,5.0
14292,Chandler,4.5
14293,Chandler,3.5
14294,Chandler,2.5
14295,Chandler,4.0
14296,Chandler,1.0
14297,Chandler,3.0
14298,Chandler,3.0
14299,Chandler,3.0
14300,Chandler,2.5
14301,Chandler,5.0
14302,Chandler,4.5
14303,Chandler,3.5
14304,Chandler,3.0
14305,Chandler,5.0
14306,Chandler,2.0
14307,Chandler,2.0
14308,Chandler,3.0
14309,Chandler,2.0
14310,Chandler,3.0
14311,Chandler,4.0
14312,Chandler,4.5
14313,Chandler,1.0
14314,Chandler,4.5
14315,Chandler,3.5
14316,Chandler,2.0
14317,Chandler,4.0
14318,Chandler,5.0
14319,Chandler,2.5
14320,Chandler,5.0
14321,Chandler,4.0
14322,Chandler,5.0
14323,Chandler,3.5
14324,Chandler,4.0
14325,Chandler,3.5
14326,Chandler,5.0
14327,Chandler,4.0
14328,Chandler,2.5
14329,Chandler,5.0
14330,Chandler,4.5
14331,Chandler,2.5
14332,Chandler,1.5
14333,Queen Creek,4.0
14334,Gilbert,2.5
14335,Gilbert,3.5
14336,Gilbert,4.0
14337,Gilbert,5.0
14338,Gilbert,1.5
14339,Gilbert,2.5
14340,Gilbert,3.0
14341,Gilbert,5.0
14342,Gilbert,2.5
14343,Gilbert,5.0
14344,Gilbert,1.5
14345,Gilbert,3.5
14346,Gilbert,3.0
14347,Gilbert,4.0
14348,Gilbert,4.0
14349,Gilbert,1.0
14350,Gilbert,2.5
14351,Gilbert,3.5
14352,Gilbert,3.5
14353,Gilbert,4.0
14354,Gilbert,3.0
14355,Gilbert,5.0
14356,Gilbert,4.0
14357,Gilbert,4.0
14358,Mesa,2.0
14359,Mesa,3.5
14360,Gilbert,4.0
14361,Mesa,5.0
14362,Gilbert,2.5
14363,Chandler,3.0
14364,Glibert,3.5
14365,Gilbert,2.5
14366,Gilbert,3.5
14367,Chandler,3.5
14368,Chandler,4.5
14369,Gilbert,2.5
14370,Gilbert,5.0
14371,Gilbert,3.0
14372,Gilbert,4.0
14373,Gilbert,3.0
14374,Gilbert,4.5
14375,Gilbert,4.0
14376,Gilbert,4.5
14377,Gilbert,1.5
14378,Gilbert,4.5
14379,Gilbert,4.0
14380,Gilbert,3.0
14381,Gilbert,3.5
14382,Gilbert,4.5
14383,Gilbert,5.0
14384,Gilbert,2.5
14385,Gilbert,3.5
14386,Gilbert,5.0
14387,Gilbert,4.5
14388,Gilbert,2.5
14389,Gilbert,4.0
14390,Gilbert,2.5
14391,Gilbert,2.0
14392,Gilbert,4.0
14393,Gilbert,4.5
14394,Gilbert,3.5
14395,Mesa,1.0
14396,Gilbert,3.5
14397,Gilbert,2.5
14398,Gilbert,4.0
14399,Gilbert,3.0
14400,Gilbert,4.5
14401,Gilbert,3.0
14402,Gilbert,2.5
14403,Gilbert,3.0
14404,Gilbert,3.5
14405,Gilbert,3.0
14406,Maricopa,1.0
14407,Maricopa,3.0
14408,Maricopa,4.5
14409,Maricopa,3.5
14410,Chandler,4.5
14411,Gilbert,5.0
14412,Chandler,4.0
14413,Chandler,3.0
14414,Chandler,2.0
14415,Chandler,2.5
14416,Chandler,4.0
14417,Chandler,3.5
14418,Chandler,3.0
14419,Chandler,4.0
14420,Chandler,4.0
14421,Chandler,4.0
14422,Chandler,4.0
14423,Chandler,2.5
14424,Chandler,3.5
14425,Chandler,3.0
14426,Chandler,4.0
14427,Chandler,2.5
14428,Chandler,4.0
14429,Scottsdale,3.0
14430,Scottsdale,3.5
14431,Scottsdale,4.0
14432,Scottsdale,2.0
14433,Scottsdale,5.0
14434,Scottsdale,3.0
14435,Scottsdale,4.0
14436,Scottsdale,4.0
14437,Scottsdale,2.5
14438,Scottsdale,4.5
14439,Scottsdale,2.5
14440,Scottsdale,4.5
14441,Scottsdale,3.0
14442,Scottsdale,3.0
14443,Scottsdale,4.5
14444,Scottsdale,4.0
14445,Scottsdale,3.5
14446,Scottsdale,2.0
14447,Scottsdale,4.5
14448,Scottsdale,4.0
14449,Scottsdale,3.0
14450,Scottsdale,2.5
14451,Scottsdale,3.0
14452,Scottsdale,3.0
14453,Scottsdale,3.5
14454,Scottsdale,3.5
14455,Scottsdale,3.5
14456,Scottsdale,3.0
14457,Scottsdale,3.5
14458,Scottsdale,3.0
14459,Scottsdale,5.0
14460,Scottsdale,2.0
14461,Scottsdale,2.5
14462,Scottsdale,5.0
14463,Scottsdale,3.5
14464,Scottsdale,1.0
14465,Scottsdale,3.0
14466,Scottsdale,4.0
14467,Scottsdale,2.5
14468,Scottsdale,3.5
14469,Scottsdale,4.5
14470,Scottsdale,3.5
14471,Scottsdale,4.0
14472,Scottsdale,4.0
14473,Scottsdale,4.0
14474,Scottsdale,4.0
14475,Scottsdale,3.5
14476,Scottsdale,4.0
14477,Scottsdale,2.5
14478,Scottsdale,5.0
14479,Old Scottsdale,4.5
14480,Scottsdale,3.5
14481,Scottsdale,3.0
14482,Scottsdale,4.0
14483,Scottsdale,4.0
14484,Phoenix,5.0
14485,Scottsdale,3.0
14486,Scottsdale,3.0
14487,Scottsdale,3.5
14488,Scottsdale,2.5
14489,Scottsdale,3.5
14490,Scottsdale,3.0
14491,Scottsdale,2.0
14492,Scottsdale,4.0
14493,Scottsdale,2.5
14494,Scottsdale,2.5
14495,Scottsdale,2.0
14496,Scottsdale,3.5
14497,Scottsdale,3.0
14498,Scottsdale,3.5
14499,Scottsdale,2.5
14500,Phoenix,4.0
14501,Scottsdale,5.0
14502,Scottsdale,5.0
14503,Scottsdale,3.5
14504,Scottsdale,4.0
14505,Scottsdale,4.5
14506,Scottsdale,4.0
14507,Scottsdale,3.5
14508,Scottsdale,3.0
14509,Scottsdale,4.5
14510,Scottsdale,3.5
14511,Scottsdale,3.0
14512,Scottsdale,4.5
14513,Scottsdale,3.5
14514,Scottsdale,5.0
14515,Scottsdale,3.0
14516,Scottsdale,3.0
14517,Scottsdale,4.0
14518,Scottsdale,3.0
14519,Scottsdale,3.5
14520,Scottsdale,2.0
14521,Scottsdale,3.5
14522,Scottsdale,4.0
14523,Scottsdale,3.5
14524,Scottsdale,2.5
14525,Scottsdale,3.5
14526,Scottsdale,3.5
14527,Scottsdale,3.5
14528,Scottsdale,4.0
14529,Scottsdale,2.5
14530,Scottsdale,4.0
14531,Scottsdale,2.5
14532,Scottsdale,3.5
14533,Scottsdale,3.0
14534,Scottsdale,3.5
14535,Scottsdale,2.0
14536,Scottsdale,3.5
14537,Scottsdale,3.5
14538,Scottsdale,3.0
14539,Scottsdale,3.5
14540,Scottsdale,3.5
14541,Scottsdale,3.0
14542,Scottsdale,5.0
14543,Scottsdale,5.0
14544,Scottsdale,4.5
14545,Scottsdale,4.5
14546,Scottsdale,4.0
14547,Scottsdale,3.5
14548,Scottsdale,3.5
14549,Scottsdale,4.5
14550,Scottsdale,4.0
14551,Scottsdale,4.5
14552,Scottsdale,4.0
14553,Scottsdale,5.0
14554,Scottsdale,2.0
14555,Phoenix,4.5
14556,Scottsdale,5.0
14557,Scottsdale,3.5
14558,Scottsdale,4.0
14559,Scottsdale,4.5
14560,Scottsdale,5.0
14561,Scottsdale,5.0
14562,Scottsdale,3.5
14563,Scottsdale,4.5
14564,Scottsdale,4.5
14565,Scottsdale,4.0
14566,Scottsdale,4.0
14567,Scottsdale,2.5
14568,Scottsdale,1.0
14569,Phoenix,3.0
14570,Scottsdale,5.0
14571,Scottsdale,4.0
14572,Scottsdale,4.0
14573,Scottsdale,1.0
14574,Scottsdale,3.5
14575,Scottsdale,4.5
14576,Scottsdale,5.0
14577,Scottsdale,4.0
14578,Scottsdale,4.5
14579,Scottsdale,5.0
14580,Scottsdale,3.0
14581,Scottsdale,4.5
14582,Scottsdale,4.5
14583,Scottsdale,4.5
14584,Scottsdale,4.0
14585,Scottsdale,4.0
14586,Scottsdale,4.0
14587,Scottsdale,2.0
14588,Scottsdale,5.0
14589,Scottsdale,3.0
14590,Tempe,4.5
14591,Scottsdale,5.0
14592,Scottsdale,3.5
14593,Scottsdale,4.0
14594,Scottsdale,4.5
14595,Scottsdale,4.5
14596,Scottsdale,4.5
14597,Scottsdale,4.0
14598,Scottsdale,3.5
14599,Scottsdale,4.0
14600,Scottsdale,3.5
14601,Scottsdale,1.5
14602,Scottsdale,5.0
14603,Scottsdale,4.5
14604,Scottsdale,3.5
14605,Scottsdale,3.5
14606,Scottsdale,3.5
14607,Scottsdale,3.5
14608,Scottsdale,3.0
14609,Scottsdale,2.5
14610,Scottsdale,3.0
14611,Scottsdale,3.5
14612,Scottsdale,4.0
14613,Scottsdale,3.0
14614,Scottsdale,4.0
14615,Scottsdale,5.0
14616,Scottsdale,4.0
14617,Scottsdale,3.5
14618,Scottsdale,4.0
14619,Scottsdale,3.5
14620,Scottsdale,2.5
14621,Scottsdale,3.5
14622,Scottsdale,5.0
14623,Scottsdale,4.0
14624,Scottsdale,3.5
14625,Scottsdale,4.0
14626,Scottsdale,1.0
14627,Scottsdale,3.0
14628,Scottsdale,5.0
14629,Scottsdale,4.0
14630,Scottsdale,3.5
14631,Scottsdale,4.5
14632,Scottsdale,4.5
14633,Scottsdale,3.5
14634,Scottsdale,3.0
14635,Scottsdale,3.0
14636,Scottsdale,4.0
14637,Scottsdale,3.5
14638,Scottsdale,5.0
14639,Scottsdale,5.0
14640,Scottsdale,4.5
14641,Scottsdale,4.0
14642,Scottsdale,4.5
14643,Scottsdale,5.0
14644,Scottsdale,3.5
14645,Scottsdale,4.0
14646,Scottsdale,4.5
14647,Scottsdale,3.5
14648,Scottsdale,3.0
14649,Scottsdale,5.0
14650,Scottsdale,4.0
14651,Scottsdale,4.5
14652,Scottsdale,3.5
14653,Scottsdale,3.5
14654,Scottsdale,3.5
14655,Scottsdale,2.5
14656,Scottsdale,3.5
14657,Scottsdale,4.0
14658,Scottsdale,4.5
14659,Scottsdale,4.0
14660,Scottsdale,3.0
14661,Scottsdale,5.0
14662,Scottsdale,4.0
14663,Scottsdale,1.5
14664,Scottsdale,4.0
14665,Scottsdale,1.0
14666,Scottsdale,3.0
14667,Scottsdale,5.0
14668,Scottsdale,4.0
14669,Scottsdale,4.0
14670,Scottsdale,2.5
14671,Scottsdale,2.5
14672,Scottsdale,5.0
14673,Scottsdale,5.0
14674,Scottsdale,3.0
14675,Scottsdale,3.0
14676,Scottsdale,4.5
14677,Scottsdale,2.5
14678,Scottsdale,2.5
14679,Scottsdale,1.0
14680,Scottsdale,2.0
14681,Scottsdale,3.0
14682,Scottsdale,4.0
14683,Scottsdale,4.5
14684,Scottsdale,1.5
14685,Scottsdale,3.5
14686,Scottsdale,3.5
14687,Scottsdale,4.5
14688,Scottsdale,4.5
14689,Scottsdale,3.0
14690,Scottsdale,4.0
14691,Scottsdale,3.0
14692,Scottsdale,3.5
14693,Scottsdale,3.5
14694,Scottsdale,5.0
14695,Scottsdale,3.5
14696,Scottsdale,4.0
14697,Scottsdale,4.0
14698,Scottsdale,2.0
14699,Scottsdale,3.5
14700,Scottsdale,5.0
14701,Scottsdale,2.5
14702,Scottsdale,1.0
14703,Scottsdale,1.5
14704,Scottsdale,3.0
14705,Scottsdale,3.0
14706,Scottsdale,3.5
14707,Scottsdale,3.5
14708,Scottsdale,5.0
14709,Scottsdale,5.0
14710,Scottsdale,3.5
14711,Scottsdale,4.0
14712,Scottsdale,5.0
