,business_id,full_address,hours,open,categories,city,review_count,name,neighborhoods,longitude,state,stars,latitude,attributes,type
239,zOEKMp69QWrXeyVH1Je9DA,"728 James St
North Side
Pittsburgh, PA 15212",{},True,"[u'Real Estate Services', u'Property Management', u'Home Services', u'Real Estate']",Pittsburgh,3,Atch-Mont Real Estate,[u'North Side'],-80.000603,PA,2.0,40.454173,{},business
240,-Gfj1gA0Ir07zToO-4fBpw,"Allegheny Sq
10 Children's Way
North Side
Pittsburgh, PA 15212","{u'Monday': {u'close': u'17:00', u'open': u'10:00'}, u'Tuesday': {u'close': u'17:00', u'open': u'10:00'}, u'Friday': {u'close': u'17:00', u'open': u'10:00'}, u'Wednesday': {u'close': u'17:00', u'open': u'10:00'}, u'Thursday': {u'close': u'17:00', u'open': u'10:00'}, u'Sunday': {u'close': u'17:00', u'open': u'10:00'}, u'Saturday': {u'close': u'17:00', u'open': u'10:00'}}",True,"[u'Arts & Entertainment', u'Educational Services', u'Active Life', u'Education', u'Kids Activities', u'Cultural Center']",Pittsburgh,38,Children's Museum of Pittsburgh,[u'North Side'],-80.0066578388,PA,5.0,40.4527029402,"{u'Accepts Credit Cards': True, u'Good for Kids': True, u'Wheelchair Accessible': True}",business
241,Eixtf79t1_ZKaC-7J2kAWg,"424 E Ohio St
North Side
Pittsburgh, PA 15212","{u'Monday': {u'close': u'23:00', u'open': u'10:00'}, u'Tuesday': {u'close': u'23:00', u'open': u'10:00'}, u'Friday': {u'close': u'23:00', u'open': u'10:00'}, u'Wednesday': {u'close': u'23:00', u'open': u'10:00'}, u'Thursday': {u'close': u'23:00', u'open': u'10:00'}, u'Sunday': {u'close': u'22:00', u'open': u'12:00'}, u'Saturday': {u'close': u'23:00', u'open': u'10:00'}}",True,"[u'Pizza', u'Restaurants']",Pittsburgh,14,Pickles Pizza & Sandwich Emporium,[u'North Side'],-80.0008071,PA,3.5,40.4535915,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 1, u'Outdoor Seating': False, u'Caters': False, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Delivery': True, u'Attire': u'casual', u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'brunch': False, u'breakfast': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': True, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': True, u'Wi-Fi': u'no', u'Good for Kids': True, u'Good For Groups': False, u'Alcohol': u'none'}",business
242,Z0OGW8PysysRXE0dR7QxQQ,"700 N Taylor Ave
North Side
Pittsburgh, PA 15212","{u'Monday': {u'close': u'20:00', u'open': u'12:00'}, u'Tuesday': {u'close': u'20:00', u'open': u'12:00'}, u'Friday': {u'close': u'20:00', u'open': u'12:00'}, u'Wednesday': {u'close': u'20:00', u'open': u'12:00'}, u'Thursday': {u'close': u'20:00', u'open': u'12:00'}, u'Saturday': {u'close': u'20:00', u'open': u'12:00'}}",True,"[u'Barbeque', u'Restaurants']",Pittsburgh,17,Wilson's Bar-B-Q,[u'North Side'],-80.0144357,PA,4.0,40.4562032,"{u'Take-out': True, u'Accepts Credit Cards': False, u'Price Range': 2, u'Outdoor Seating': False, u'Noise Level': u'quiet', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Good For Groups': False, u'Delivery': False, u'Attire': u'casual', u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'brunch': False, u'breakfast': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': False, u'Wi-Fi': u'no', u'Good for Kids': True, u'Alcohol': u'none', u'Wheelchair Accessible': False}",business
243,5GS5sBSscgcex0IFTDL9Bg,"100 Art Rooney Ave
North Side
Pittsburgh, PA 15212",{},True,"[u'Professional Sports Teams', u'Arts & Entertainment', u'Stadiums & Arenas']",Pittsburgh,51,Pittsburgh Steelers,[u'North Side'],-80.0169205774,PA,4.5,40.4459596592,{u'Good for Kids': True},business
244,I9-Ei8_KYtMjbixNJSCvwA,"537 E Ohio St
North Side
Pittsburgh, PA 15212",{},True,"[u'Food', u'Ice Cream & Frozen Yogurt', u'Delis', u'Restaurants']",Pittsburgh,4,The Isaly Company,[u'North Side'],-79.9993338,PA,3.5,40.4534946,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 1, u'Outdoor Seating': False, u'Noise Level': u'quiet', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Good For Groups': True, u'Delivery': False, u'Attire': u'casual', u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': False, u'Wi-Fi': u'no', u'Good for Kids': True, u'Alcohol': u'none', u'Wheelchair Accessible': True}",business
245,fB7XYJYrTtchlTmzSQVMbQ,"115 Federal St
North Side
Pittsburgh, PA 15212",{},True,"[u'Arts & Entertainment', u'Professional Sports Teams']",Pittsburgh,11,Pittsburgh Pirates,[u'North Side'],-80.0044819,PA,3.0,40.4479264,{u'Good for Kids': True},business
246,I5JRRkFZrrdcdiT91WwdUw,"1700 Harpster St
Troy Hill
Pittsburgh, PA 15212",{},True,"[u'Churches', u'Religious Organizations']",Pittsburgh,6,St Anthony's Chapel,[u'Troy Hill'],-79.983936,PA,4.0,40.464958,{},business
247,W25mXeVDTHBIXAidJrwHPg,"130 44th St
Lawrenceville
Pittsburgh, PA 15201",{},True,"[u'Auto Repair', u'Automotive']",Pittsburgh,5,Lester Yon Auto Repair,[u'Lawrenceville'],-79.9621242835,PA,4.0,40.4730851446,{},business
248,yfuoL_w76WFVHcGJbw0IIg,"1276 Benton Ave
Brighton Heights
Pittsburgh, PA 15212",{},True,"[u'Pizza', u'Restaurants']",Pittsburgh,8,Nick's Place,[u'Brighton Heights'],-80.0355244,PA,3.5,40.484693,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Alcohol': u'none', u'Noise Level': u'quiet', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Delivery': True, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Has TV': False, u'Outdoor Seating': False, u'Takes Reservations': False, u'Attire': u'casual', u'Waiter Service': False, u'Wi-Fi': u'no', u'Good for Kids': False, u'Good For Groups': False, u'Price Range': 2}",business
249,TJS9ow91yySX4Gt35hQc1w,"2812 Shadeland Ave
North Side
Pittsburgh, PA 15212",{},True,"[u'Pet Services', u'Pets', u'Pet Stores', u'Pet Boarding/Pet Sitting']",Pittsburgh,3,Three Dogs & A Cat Grooming Salon,[u'North Side'],-80.0302693,PA,5.0,40.4702864,{},business
250,obAdXU3RULuUOww759_h_w,"3639 California Ave
Brighton Heights
Pittsburgh, PA 15212","{u'Monday': {u'close': u'18:00', u'open': u'08:00'}, u'Tuesday': {u'close': u'17:00', u'open': u'08:00'}, u'Friday': {u'close': u'18:00', u'open': u'08:00'}, u'Wednesday': {u'close': u'18:00', u'open': u'08:00'}, u'Thursday': {u'close': u'17:00', u'open': u'08:00'}, u'Saturday': {u'close': u'17:00', u'open': u'08:00'}}",True,"[u'Food', u'Grocery', u'Event Planning & Services', u'Caterers']",Pittsburgh,9,Tom Fridays Market,[u'Brighton Heights'],-80.041641,PA,5.0,40.481272,"{u'Accepts Credit Cards': True, u'Price Range': 1, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}}",business
251,AAcw9y30cRuMo0oa8UBiIw,"1223 Woods Run Ave
North Side
Pittsburgh, PA 15212",{},True,"[u'Pizza', u'Restaurants']",Pittsburgh,7,Wiseguys Pizza,[u'North Side'],-80.0311303,PA,3.5,40.4763098,"{u'Take-out': True, u'Takes Reservations': True, u'Delivery': True, u'Has TV': False, u'Outdoor Seating': False, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Accepts Credit Cards': True, u'Good for Kids': True, u'Good For Groups': True, u'Price Range': 2}",business
252,YUZVBdGmagwXV-yOhR-1GQ,"3853 California Ave
Brighton Heights
Pittsburgh, PA 15212",{},True,"[u'Seafood', u'Restaurants']",Pittsburgh,12,Miller's Seafood House,[u'Brighton Heights'],-80.0416964,PA,3.0,40.4851129,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 2, u'Outdoor Seating': False, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}, u'Delivery': False, u'Attire': u'casual', u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': True, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': True, u'Wi-Fi': u'no', u'Good for Kids': True, u'Good For Groups': True, u'Alcohol': u'full_bar'}",business
253,OIL-eZX8d10jgWPLW-E7zA,"3627 California Ave
Brighton Heights
Pittsburgh, PA 15212","{u'Monday': {u'close': u'23:00', u'open': u'11:00'}, u'Tuesday': {u'close': u'23:00', u'open': u'11:00'}, u'Friday': {u'close': u'01:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'00:00', u'open': u'11:00'}, u'Thursday': {u'close': u'00:00', u'open': u'11:00'}, u'Sunday': {u'close': u'23:00', u'open': u'12:00'}, u'Saturday': {u'close': u'01:00', u'open': u'11:00'}}",True,"[u'Pizza', u'Restaurants']",Pittsburgh,11,Chubby's Pizza & Hoagies Northside,[u'Brighton Heights'],-80.0413982,PA,3.0,40.4810675,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 1, u'Outdoor Seating': False, u'Caters': False, u'Noise Level': u'loud', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Good For Groups': False, u'Delivery': True, u'Attire': u'casual', u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': True, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': True, u'Wi-Fi': u'no', u'Good for Kids': True, u'Alcohol': u'none', u'Wheelchair Accessible': False}",business
254,ExEEi8U78wN6iFhJsH7Eeg,"745 Maginn St
North Side
Pittsburgh, PA 15214",{},True,"[u'Hotels & Travel', u'Event Planning & Services', u'Hotels']",Pittsburgh,3,Arbors B & B,[u'North Side'],-80.018367,PA,4.5,40.467753,"{u'Accepts Credit Cards': True, u'Wi-Fi': u'free'}",business
255,N2DwycuZl95miWf39Yskaw,"3912 Perrysville Ave
Observatory Hill
Pittsburgh, PA 15214","{u'Monday': {u'close': u'16:00', u'open': u'06:00'}, u'Tuesday': {u'close': u'16:00', u'open': u'06:00'}, u'Friday': {u'close': u'16:00', u'open': u'06:00'}, u'Wednesday': {u'close': u'16:00', u'open': u'06:00'}, u'Thursday': {u'close': u'16:00', u'open': u'06:00'}, u'Saturday': {u'close': u'16:00', u'open': u'06:00'}}",True,"[u'Bakeries', u'Food']",Pittsburgh,5,Schorr Bakery,[u'Observatory Hill'],-80.0182188,PA,4.0,40.4899802,"{u'Delivery': False, u'Accepts Credit Cards': True, u'Price Range': 2, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}}",business
256,4KJhRKocVPhrkdQQX2KVCw,"1000 Banksville Rd
Banksville
Pittsburgh, PA 15216","{u'Tuesday': {u'close': u'17:00', u'open': u'07:00'}, u'Friday': {u'close': u'17:00', u'open': u'07:00'}, u'Monday': {u'close': u'17:00', u'open': u'07:00'}, u'Wednesday': {u'close': u'17:00', u'open': u'07:00'}, u'Thursday': {u'close': u'17:00', u'open': u'07:00'}}",True,"[u'Event Planning & Services', u'Party & Event Planning', u'Caterers']",Pittsburgh,5,All the Best Catering,[u'Banksville'],-80.0297402,PA,4.0,40.4217207,{u'Accepts Credit Cards': True},business
257,titJ-ofqKMG9d0i9_kkX6A,"3055 W Liberty Ave
Dormont
Pittsburgh, PA 15216",{},True,"[u'Veterinarians', u'Pets']",Pittsburgh,7,West Liberty Animal Hospital,[u'Dormont'],-80.037748,PA,5.0,40.3918307,{},business
258,PSlOtPIo28BvWOzdLmRRRQ,"1439 Potomac Ave
Dormont
Pittsburgh, PA 15216","{u'Monday': {u'close': u'22:00', u'open': u'11:00'}, u'Tuesday': {u'close': u'22:00', u'open': u'11:00'}, u'Friday': {u'close': u'23:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'22:00', u'open': u'11:00'}, u'Thursday': {u'close': u'22:00', u'open': u'11:00'}, u'Sunday': {u'close': u'21:00', u'open': u'13:00'}, u'Saturday': {u'close': u'23:00', u'open': u'11:00'}}",True,"[u'Polish', u'Greek', u'Restaurants']",Pittsburgh,13,Knossos Gyros & Sis-Kabob,[u'Dormont'],-80.0350383,PA,3.5,40.3959965,"{u'Take-out': True, u'Price Range': 1, u'Noise Level': u'quiet', u'Takes Reservations': False, u'Delivery': True, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Attire': u'casual', u'Accepts Credit Cards': True, u'Good for Kids': True, u'Good For Groups': False, u'Wheelchair Accessible': True}",business
259,H9R8b2pgn3NQhQHesEUEiQ,"2904 W Liberty Ave
Dormont
Pittsburgh, PA 15216",{},False,"[u'Music & DVDs', u'Books, Mags, Music & Video', u'Shopping', u'Videos & Video Game Rental']",Pittsburgh,3,The Exchange,[u'Dormont'],-80.0346598,PA,3.5,40.3950801,"{u'Accepts Credit Cards': True, u'Price Range': 2, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}}",business
260,0zO219KZJf-5QsRNRMmELQ,"3116 Banksville Rd
Banksville
Pittsburgh, PA 15216",{},True,[],Pittsburgh,3,Pennzoil 10 Minute Oil Change Center,[u'Banksville'],-80.0440153,PA,2.0,40.4003873,{},business
261,7KjZ49Xrb6QWjnu5NlxzVw,"2895 W Liberty Ave
Dormont
Pittsburgh, PA 15216",{},True,"[u'Bars', u'Nightlife']",Pittsburgh,11,Apple Inn,[u'Dormont'],-80.034142,PA,3.5,40.3948144,"{u'Alcohol': u'full_bar', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Smoking': u'yes', u'Happy Hour': True, u'Music': {u'dj': False, u'background_music': False, u'jukebox': True, u'live': False, u'video': False, u'karaoke': False}, u'Outdoor Seating': False, u'Coat Check': False, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Has TV': True, u'Accepts Credit Cards': True, u'Good For Groups': True, u'Price Range': 1}",business
262,Wnn1GtvvtnkFdPfdRcYW-Q,"2892 W Liberty Ave
Dormont
Pittsburgh, PA 15216","{u'Monday': {u'close': u'17:00', u'open': u'11:00'}, u'Tuesday': {u'close': u'17:00', u'open': u'11:00'}, u'Friday': {u'close': u'20:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'20:00', u'open': u'11:00'}, u'Thursday': {u'close': u'20:00', u'open': u'11:00'}, u'Sunday': {u'close': u'17:00', u'open': u'10:00'}, u'Saturday': {u'close': u'19:00', u'open': u'10:00'}}",True,"[u'Shopping', u'Books, Mags, Music & Video', u'Reflexology', u'Health & Medical', u'Bookstores', u'Reiki']",Pittsburgh,14,Moonstones,[u'Dormont'],-80.0343,PA,4.0,40.3953119,"{u'Price Range': 2, u'Dogs Allowed': False, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'By Appointment Only': False, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True}",business
263,oXaIwYLi9mzUxcYde9rDcg,"1701 Banksville Rd
Banksville
Pittsburgh, PA 15216","{u'Monday': {u'close': u'18:00', u'open': u'09:00'}, u'Tuesday': {u'close': u'18:00', u'open': u'09:00'}, u'Friday': {u'close': u'18:00', u'open': u'09:00'}, u'Wednesday': {u'close': u'18:00', u'open': u'09:00'}, u'Thursday': {u'close': u'18:00', u'open': u'09:00'}, u'Saturday': {u'close': u'17:00', u'open': u'09:00'}}",True,"[u'DJs', u'Event Planning & Services', u'Party & Event Planning']",Pittsburgh,6,Entertainment Unlimited Inc,"[u'Banksville', u'Beechview']",-80.031761,PA,4.0,40.409199,{u'Accepts Credit Cards': True},business
264,9NL2GL4jSPVj9SKijH5PqA,"3125 Banksville Rd
Dormont
Pittsburgh, PA 15216",{},True,"[u'Food', u'Grocery']",Pittsburgh,18,Kuhn's Market,"[u'Dormont', u'Banksville']",-80.0434133,PA,4.0,40.3996765,"{u'Price Range': 2, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}}",business
265,f0Sz4efqcGDO45fNyIuD3w,"3099 Banksville Rd
Banksville
Pittsburgh, PA 15216",{},True,"[u'Barbers', u'Beauty & Spas']",Pittsburgh,3,Tonys Barber Shop,[u'Banksville'],-80.0445647,PA,2.0,40.3992789,"{u'By Appointment Only': False, u'Accepts Credit Cards': False, u'Price Range': 2, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}}",business
266,7ArW9lGBoSNOWIY5myDLWw,"1602 Potomac Ave
Dormont
Pittsburgh, PA 15216","{u'Tuesday': {u'close': u'22:00', u'open': u'09:00'}, u'Friday': {u'close': u'22:00', u'open': u'09:00'}, u'Wednesday': {u'close': u'22:00', u'open': u'09:00'}, u'Thursday': {u'close': u'22:00', u'open': u'09:00'}, u'Saturday': {u'close': u'16:00', u'open': u'09:00'}}",True,"[u'Hair Salons', u'Hair Extensions', u'Beauty & Spas']",Pittsburgh,4,Persona Hair & Spa,[u'Dormont'],-80.0361378,PA,3.0,40.3977416,"{u'By Appointment Only': True, u'Accepts Credit Cards': True, u'Good for Kids': False, u'Price Range': 3, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}}",business
267,dWVFS5Jiu6Ee7vOLc2T6-w,"801 Brookline Blvd
Brookline
Pittsburgh, PA 15226","{u'Monday': {u'close': u'20:00', u'open': u'12:00'}, u'Tuesday': {u'close': u'20:00', u'open': u'12:00'}, u'Friday': {u'close': u'18:00', u'open': u'10:00'}, u'Wednesday': {u'close': u'20:00', u'open': u'12:00'}, u'Thursday': {u'close': u'20:00', u'open': u'12:00'}, u'Saturday': {u'close': u'18:00', u'open': u'10:00'}}",True,"[u'Sporting Goods', u'Bikes', u'Shopping']",Pittsburgh,6,West Liberty Cycles,[u'Brookline'],-80.019631,PA,4.5,40.393858,"{u'Dogs Allowed': True, u'Accepts Credit Cards': True, u'Good for Kids': True, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Wheelchair Accessible': True}",business
268,uie9L4ZrCvDdkSdByOVTLQ,"299 Beverly Rd
Mount Lebanon, PA 15216",{},True,"[u'Food', u'Coffee & Tea']",Mount Lebanon,19,The Coffee Tree Roasters,[],-80.0496341,PA,3.5,40.388732,"{u'Accepts Credit Cards': True, u'Price Range': 2, u'Outdoor Seating': True, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Wi-Fi': u'free', u'Wheelchair Accessible': True}",business
269,wan0X-oHpLgGTPXqaICZCw,"1648 Broadway Ave
Beechview
Pittsburgh, PA 15216","{u'Monday': {u'close': u'02:00', u'open': u'16:00'}, u'Tuesday': {u'close': u'02:00', u'open': u'16:00'}, u'Friday': {u'close': u'02:00', u'open': u'15:00'}, u'Wednesday': {u'close': u'02:00', u'open': u'15:00'}, u'Thursday': {u'close': u'02:00', u'open': u'15:00'}, u'Saturday': {u'close': u'02:00', u'open': u'13:00'}}",True,"[u'Bars', u'Nightlife', u'Restaurants']",Pittsburgh,10,Huddle,[u'Beechview'],-80.024957,PA,4.0,40.409125,"{u'Alcohol': u'full_bar', u'Noise Level': u'average', u'Music': {u'dj': False, u'background_music': False, u'jukebox': True, u'live': False, u'video': False, u'karaoke': False}, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': True, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Good for Kids': False, u'Price Range': 1, u'Good For Dancing': False, u'Delivery': False, u'Coat Check': False, u'Smoking': u'no', u'Accepts Credit Cards': False, u'Take-out': True, u'Happy Hour': True, u'Outdoor Seating': False, u'Takes Reservations': False, u'Waiter Service': True, u'Wi-Fi': u'no', u'Caters': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'brunch': False, u'breakfast': False}, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Has TV': True, u'Good For Groups': True}",business
270,QnyzlVMyx0Exri-Lay10cA,"297 Beverly Rd
Pittsburgh, PA 15216","{u'Monday': {u'close': u'22:00', u'open': u'17:00'}, u'Tuesday': {u'close': u'22:00', u'open': u'17:00'}, u'Friday': {u'close': u'23:00', u'open': u'17:00'}, u'Wednesday': {u'close': u'22:00', u'open': u'17:00'}, u'Thursday': {u'close': u'22:00', u'open': u'17:00'}, u'Sunday': {u'close': u'21:00', u'open': u'12:30'}, u'Saturday': {u'close': u'23:00', u'open': u'11:30'}}",True,"[u'Sushi Bars', u'Japanese', u'Restaurants']",Pittsburgh,19,Sushi Three,[],-80.0493898,PA,3.5,40.3885629,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 2, u'Outdoor Seating': False, u'Caters': False, u'Noise Level': u'quiet', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Good For Groups': True, u'Delivery': True, u'Attire': u'casual', u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Takes Reservations': True, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Waiter Service': True, u'Wi-Fi': u'free', u'Good for Kids': True, u'Alcohol': u'full_bar', u'Wheelchair Accessible': True}",business
271,81sqVj0xHyJXGYT0ip5fmQ,"300 Beverly Rd
Pittsburgh, PA 15216","{u'Monday': {u'close': u'22:00', u'open': u'11:00'}, u'Tuesday': {u'close': u'22:00', u'open': u'11:00'}, u'Friday': {u'close': u'23:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'22:00', u'open': u'11:00'}, u'Thursday': {u'close': u'22:00', u'open': u'11:00'}, u'Sunday': {u'close': u'21:30', u'open': u'12:00'}, u'Saturday': {u'close': u'23:00', u'open': u'11:00'}}",True,"[u'Chinese', u'Restaurants']",Pittsburgh,9,Green Garden,[],-80.049921,PA,2.5,40.38892,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Alcohol': u'none', u'Noise Level': u'quiet', u'Delivery': True, u'Has TV': False, u'Outdoor Seating': False, u'Takes Reservations': False, u'Waiter Service': False, u'Wi-Fi': u'no', u'Good for Kids': True, u'Good For Groups': True, u'Price Range': 2}",business
272,Wn5bLgkx_S7W1q2TeoLL1g,"1413 Potomac Ave
Dormont
Pittsburgh, PA 15216",{},True,"[u'Bars', u'Pool Halls', u'Nightlife']",Pittsburgh,4,Breaker's,[u'Dormont'],-80.0348997,PA,4.0,40.395289,"{u'Alcohol': u'full_bar', u'Good For Dancing': False, u'Happy Hour': True, u'Has TV': True, u'Outdoor Seating': False, u'Accepts Credit Cards': True, u'Good For Groups': True, u'Price Range': 1}",business
273,m61vZsAxmTEq3uiCjFjM8Q,"2937 W Liberty Ave
Dormont
Pittsburgh, PA 15216",{},True,"[u'Diners', u'Restaurants']",Pittsburgh,33,Tom's Diner,[u'Dormont'],-80.0350906,PA,3.5,40.3942666,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 1, u'Outdoor Seating': False, u'Caters': False, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Delivery': False, u'Attire': u'casual', u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': True, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': True, u'Wi-Fi': u'no', u'Good for Kids': True, u'Good For Groups': True, u'Alcohol': u'beer_and_wine'}",business
274,QjMZ3Gt4c-vS2uVUWQrVbw,"2937 W Liberty Ave
Dormont
Pittsburgh, PA 15216",{},True,[],Pittsburgh,3,Vasta,[u'Dormont'],-80.0350906,PA,2.5,40.3942666,{},business
275,WY6FFxpa6ztwDH5OhS6WDw,"1419 Potomac Ave
Dormont
Pittsburgh, PA 15216","{u'Monday': {u'close': u'18:30', u'open': u'06:00'}, u'Tuesday': {u'close': u'18:30', u'open': u'06:00'}, u'Friday': {u'close': u'18:30', u'open': u'06:00'}, u'Wednesday': {u'close': u'18:30', u'open': u'06:00'}, u'Thursday': {u'close': u'18:30', u'open': u'06:00'}, u'Saturday': {u'close': u'17:00', u'open': u'06:00'}}",True,"[u'Bakeries', u'Food']",Pittsburgh,20,Potomac Bakery,[u'Dormont'],-80.0349637,PA,3.5,40.3953847,"{u'Delivery': False, u'Accepts Credit Cards': True, u'Price Range': 2, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}}",business
276,nvrXLcmknaYuiGRquWhwIQ,"1150 Banksville Road
Banksville
Pittsburgh, PA 15216","{u'Monday': {u'close': u'17:00', u'open': u'09:00'}, u'Tuesday': {u'close': u'17:00', u'open': u'09:00'}, u'Friday': {u'close': u'17:00', u'open': u'09:00'}, u'Wednesday': {u'close': u'17:00', u'open': u'09:00'}, u'Thursday': {u'close': u'17:00', u'open': u'09:00'}, u'Sunday': {u'close': u'17:00', u'open': u'09:00'}, u'Saturday': {u'close': u'17:00', u'open': u'09:00'}}",True,[u'Hotels & Travel'],Pittsburgh,21,Days Inn Pittsburgh,[u'Banksville'],-80.0302799,PA,2.0,40.4193308,"{u'Accepts Credit Cards': True, u'Wi-Fi': u'free', u'Price Range': 2}",business
